0	1.66666e-05	4.16666e-06	2.08334e-11	1.30207e-12
0.01	6.66678e-05	4.16666e-06	1.66673e-05	1.30196e-12
0.02	0.000116679	4.16666e-06	3.33379e-05	1.30329e-12
0.03	0.00016671	4.16666e-06	5.00152e-05	1.30163e-12
0.04	0.000216772	4.16666e-06	6.67025e-05	1.30163e-12
0.05	0.000266873	4.16666e-06	8.34032e-05	1.30151e-12
0.06	0.000317025	4.16666e-06	0.000100121	1.30029e-12
0.07	0.000367236	4.16666e-06	0.000116858	1.30029e-12
0.08	0.000417519	4.16666e-06	0.000133619	1.30063e-12
0.09	0.000467882	4.16666e-06	0.000150407	1.30118e-12
0.1	0.000518336	4.16666e-06	0.000167225	1.30218e-12
0.11	0.000568891	4.16666e-06	0.000184077	1.30207e-12
0.12	0.000619558	4.16666e-06	0.000200966	1.30163e-12
0.13	0.000670348	4.16666e-06	0.000217896	1.30407e-12
0.14	0.00072127	4.16666e-06	0.000234871	1.29674e-12
0.15	0.000772336	4.16666e-06	0.000251893	1.30163e-12
0.16	0.000823557	4.16666e-06	0.000268967	1.30229e-12
0.17	0.000874944	4.16666e-06	0.000286096	1.3024e-12
0.18	0.000926507	4.16666e-06	0.000303284	1.30151e-12
0.19	0.000978258	4.16666e-06	0.000320534	1.29929e-12
0.2	0.00103021	4.16666e-06	0.000337851	1.29563e-12
0.21	0.00108237	4.16666e-06	0.000355239	1.29774e-12
0.22	0.00113475	4.16666e-06	0.000372701	1.30429e-12
0.23	0.00118737	4.16666e-06	0.000390241	1.29829e-12
0.24	0.00124024	4.16666e-06	0.000407863	1.29918e-12
0.25	0.00129337	4.16666e-06	0.000425572	1.30262e-12
0.26	0.00134676	4.16666e-06	0.000443371	1.2963e-12
0.27	0.00140045	4.16666e-06	0.000461266	1.29485e-12
0.28	0.00145443	4.16666e-06	0.000479259	1.31339e-12
0.29	0.00150872	4.16666e-06	0.000497357	1.29796e-12
0.3	0.00156333	4.16666e-06	0.000515563	1.31328e-12
0.31	0.00161829	4.16666e-06	0.000533881	1.30873e-12
0.32	0.0016736	4.16666e-06	0.000552318	1.30596e-12
0.33	0.00172928	4.16666e-06	0.000570877	1.30751e-12
0.34	0.00178534	4.16666e-06	0.000589564	1.31062e-12
0.35	0.00184179	4.16666e-06	0.000608383	1.29241e-12
0.36	0.00189867	4.16666e-06	0.000627341	1.29774e-12
0.37	0.00195597	4.16666e-06	0.000646441	1.29652e-12
0.38	0.00201371	4.16666e-06	0.000665691	1.31206e-12
0.39	0.00207192	4.16666e-06	0.000685094	1.29419e-12
0.4	0.00213062	4.16666e-06	0.000704658	1.30607e-12
0.41	0.0021898	4.16666e-06	0.000724388	1.29574e-12
0.42	0.00224951	4.16666e-06	0.000744291	1.29674e-12
0.43	0.00230975	4.16666e-06	0.000764372	1.3084e-12
0.44	0.00237055	4.16666e-06	0.000784638	1.30407e-12
0.45	0.00243192	4.16666e-06	0.000805095	1.30496e-12
0.46	0.00249389	4.16666e-06	0.000825751	1.29874e-12
0.47	0.00255647	4.16666e-06	0.000846613	1.30362e-12
0.48	0.0026197	4.16666e-06	0.000867688	1.30962e-12
0.49	0.00268359	4.16666e-06	0.000888984	1.28675e-12
0.5	0.00274816	4.16666e-06	0.000910508	1.32283e-12
0.51	0.00281344	4.16666e-06	0.000932268	1.31939e-12
0.52	0.00287945	4.16666e-06	0.000954274	1.34326e-12
0.53	0.00294623	4.16666e-06	0.000976532	1.3487e-12
0.54	0.00301379	4.16666e-06	0.000999054	1.33527e-12
0.55	0.00308217	4.16666e-06	0.00102185	1.30662e-12
0.56	0.00315139	4.16666e-06	0.00104492	1.33726e-12
0.57	0.00322148	4.16666e-06	0.00106829	1.32316e-12
0.58	0.00329248	4.16666e-06	0.00109195	1.34237e-12
0.59	0.00336442	4.16666e-06	0.00111593	1.32272e-12
0.6	0.00343732	4.16666e-06	0.00114023	1.36136e-12
0.61	0.00351123	4.16666e-06	0.00116487	1.3094e-12
0.62	0.00358618	4.16666e-06	0.00118985	1.32649e-12
0.63	0.00366221	4.16666e-06	0.0012152	1.36058e-12
0.64	0.00373935	4.16666e-06	0.00124091	1.31206e-12
0.65	0.00381766	4.16666e-06	0.00126701	1.3296e-12
0.66	0.00389716	4.16666e-06	0.00129351	1.31262e-12
0.67	0.0039779	4.16666e-06	0.00132043	1.33071e-12
0.68	0.00405994	4.16666e-06	0.00134777	1.32572e-12
0.69	0.00414331	4.16666e-06	0.00137557	1.30962e-12
0.7	0.00422807	4.16666e-06	0.00140382	1.32772e-12
0.71	0.00431427	4.16666e-06	0.00143255	1.30085e-12
0.72	0.00440197	4.16666e-06	0.00146179	1.34548e-12
0.73	0.00449122	4.16666e-06	0.00149154	1.36291e-12
0.74	0.00458208	4.16666e-06	0.00152182	1.36302e-12
0.75	0.00467461	4.16666e-06	0.00155267	1.31384e-12
0.76	0.00476888	4.16666e-06	0.00158409	1.32983e-12
0.77	0.00486497	4.16666e-06	0.00161612	1.31883e-12
0.78	0.00496293	4.16666e-06	0.00164878	1.31162e-12
0.79	0.00506286	4.16666e-06	0.00168208	1.32372e-12
0.8	0.00516482	4.16666e-06	0.00171607	1.32327e-12
0.81	0.0052689	4.16666e-06	0.00175077	1.34037e-12
0.82	0.00537519	4.16666e-06	0.0017862	1.33316e-12
0.83	0.00548379	4.16666e-06	0.0018224	1.29585e-12
0.84	0.00559478	4.16666e-06	0.0018594	1.36058e-12
0.85	0.00570828	4.16666e-06	0.00189723	1.35025e-12
0.86	0.0058244	4.16666e-06	0.00193593	1.35247e-12
0.87	0.00594324	4.16666e-06	0.00197555	1.31639e-12
0.88	0.00606494	4.16666e-06	0.00201612	1.33982e-12
0.89	0.00618961	4.16666e-06	0.00205767	1.35592e-12
0.9	0.00631741	4.16666e-06	0.00210027	1.32172e-12
0.91	0.00644846	4.16666e-06	0.00214396	1.31595e-12
0.92	0.00658293	4.16666e-06	0.00218878	1.32605e-12
0.93	0.00672098	4.16666e-06	0.0022348	1.31706e-12
0.94	0.00686278	4.16666e-06	0.00228207	1.33071e-12
0.95	0.00700852	4.16666e-06	0.00233065	1.32883e-12
0.96	0.00715839	4.16666e-06	0.00238061	1.28986e-12
0.97	0.00731261	4.16666e-06	0.00243201	1.31117e-12
0.98	0.0074714	4.16666e-06	0.00248494	1.30929e-12
0.99	0.00763499	4.16666e-06	0.00253947	1.3114e-12
1	0.00780364	4.16666e-06	0.00259569	1.28386e-12
1.01	0.00797763	4.16666e-06	0.00265369	1.31528e-12
1.02	0.00815725	4.16666e-06	0.00271356	1.34381e-12
1.03	0.00834282	4.16666e-06	0.00277542	1.32261e-12
1.04	0.00853467	4.16666e-06	0.00283937	1.34703e-12
1.05	0.00873317	4.16666e-06	0.00290554	1.33671e-12
1.06	0.00893872	4.16666e-06	0.00297405	1.33693e-12
1.07	0.00915173	4.16666e-06	0.00304506	1.32705e-12
1.08	0.00937268	4.16666e-06	0.00311871	1.28797e-12
1.09	0.00960205	4.16666e-06	0.00319517	1.28597e-12
1.1	0.00984038	4.16666e-06	0.00327461	1.33749e-12
1.11	0.0100883	4.16666e-06	0.00335724	1.32339e-12
1.12	0.0103464	4.16666e-06	0.00344327	1.36768e-12
1.13	0.0106153	4.16666e-06	0.00353293	1.2873e-12
1.14	0.010896	4.16666e-06	0.00362647	1.28209e-12
1.15	0.0111891	4.16666e-06	0.00372418	1.34137e-12
1.16	0.0114956	4.16666e-06	0.00382635	1.27953e-12
1.17	0.0118165	4.16666e-06	0.00393332	1.32838e-12
1.18	0.0121529	4.16666e-06	0.00404546	1.27887e-12
1.19	0.0125061	4.16666e-06	0.00416318	1.30584e-12
1.2	0.0128773	4.16666e-06	0.00428694	1.3014e-12
1.21	0.0132682	4.16666e-06	0.00441723	1.39333e-12
1.22	0.0136803	4.16666e-06	0.00455461	1.32816e-12
1.23	0.0141156	4.16666e-06	0.00469971	1.33182e-12
1.24	0.0145762	4.16666e-06	0.00485324	1.31772e-12
1.25	0.0150644	4.16666e-06	0.00501597	1.36136e-12
1.26	0.0155829	4.16666e-06	0.0051888	1.35125e-12
1.27	0.0161347	4.16666e-06	0.00537274	1.36458e-12
1.28	0.0167233	4.16666e-06	0.00556894	1.32561e-12
1.29	0.0173526	4.16666e-06	0.0057787	1.40099e-12
1.3	0.018027	4.16666e-06	0.00600353	1.24722e-12
1.31	0.0187519	4.16666e-06	0.00624516	1.30718e-12
1.32	0.0195332	4.16666e-06	0.00650561	1.2953e-12
1.33	0.020378	4.16666e-06	0.00678721	1.36746e-12
1.34	0.0212946	4.16666e-06	0.00709273	1.35802e-12
1.35	0.0222926	4.16666e-06	0.0074254	1.37068e-12
1.36	0.0233837	4.16666e-06	0.0077891	1.41021e-12
1.37	0.0245818	4.16666e-06	0.00818846	1.4122e-12
1.38	0.0259036	4.16666e-06	0.0086291	1.37457e-12
1.39	0.0273699	4.16666e-06	0.00911785	1.29563e-12
1.4	0.0290058	4.16666e-06	0.00966318	1.30951e-12
1.41	0.0308432	4.16666e-06	0.0102756	1.29152e-12
1.42	0.032922	4.16666e-06	0.0109686	1.44262e-12
1.43	0.0352937	4.16666e-06	0.0117592	1.23968e-12
1.44	0.0380255	4.16666e-06	0.0126698	1.31728e-12
1.45	0.0412068	4.16666e-06	0.0137302	1.26243e-12
1.46	0.0449593	4.16666e-06	0.0149811	1.07736e-12
1.47	0.0494531	4.16666e-06	0.016479	1.21791e-12
1.48	0.0549331	4.16666e-06	0.0183057	1.16551e-12
1.49	0.0617654	4.16666e-06	0.0205832	1.39677e-12
1.5	0.0705232	4.16666e-06	0.0235025	9.89209e-13
1.51	0.0821564	4.16666e-06	0.0273803	1.73428e-12
1.52	0.0983635	4.16666e-06	0.0327827	1.22191e-12
1.53	0.122508	4.16666e-06	0.0408309	1.43852e-12
1.54	0.162321	4.16666e-06	0.0541021	1.47804e-12
1.55	0.240407	4.16666e-06	0.0801311	1.85807e-12
1.56	0.463115	4.16666e-06	0.154368	1.26033e-12
1.57	6.27879	4.16667e-06	2.09295	1.66844e-11
1.58	0.543225	4.16666e-06	0.181083	6.46483e-13
1.59	0.260316	4.16666e-06	0.0867786	1.12865e-12
1.6	0.171145	4.16666e-06	0.0570545	1.12144e-12
1.61	0.127456	4.16666e-06	0.0424914	1.07947e-12
1.62	0.101519	4.16666e-06	0.0338456	1.27309e-12
1.63	0.0843382	4.16666e-06	0.0281186	1.27032e-12
1.64	0.0721179	4.16666e-06	0.0240451	1.06692e-12
1.65	0.0629791	4.16666e-06	0.0209989	1.34726e-12
1.66	0.0558856	4.16666e-06	0.0186343	1.24512e-12
1.67	0.0502188	4.16666e-06	0.0167454	1.42542e-12
1.68	0.0455868	4.16666e-06	0.0152013	1.29874e-12
1.69	0.0417291	4.16666e-06	0.0139154	1.4081e-12
1.7	0.038466	4.16666e-06	0.0128277	1.23179e-12
1.71	0.0356693	4.16666e-06	0.0118955	1.16396e-12
1.72	0.0332453	4.16666e-06	0.0110874	1.40898e-12
1.73	0.0311236	4.16666e-06	0.0103802	1.4122e-12
1.74	0.0292507	4.16666e-06	0.00975592	1.2822e-12
1.75	0.027585	4.16666e-06	0.00920067	1.34526e-12
1.76	0.0260936	4.16666e-06	0.00870352	1.41154e-12
1.77	0.0247502	4.16666e-06	0.00825572	1.35303e-12
1.78	0.0235336	4.16666e-06	0.00785019	1.35436e-12
1.79	0.0224265	4.16666e-06	0.00748114	1.3507e-12
1.8	0.0214145	4.16666e-06	0.0071438	1.27032e-12
1.81	0.0204856	4.16666e-06	0.00683419	1.27798e-12
1.82	0.01963	4.16666e-06	0.00654897	1.40954e-12
1.83	0.0188391	4.16666e-06	0.00628533	1.29774e-12
1.84	0.0181056	4.16666e-06	0.00604084	1.26654e-12
1.85	0.0174235	4.16666e-06	0.00581346	1.38545e-12
1.86	0.0167873	4.16666e-06	0.0056014	1.25999e-12
1.87	0.0161925	4.16666e-06	0.00540314	1.35592e-12
1.88	0.0156351	4.16666e-06	0.00521733	1.32128e-12
1.89	0.0151115	4.16666e-06	0.0050428	1.27842e-12
1.9	0.0146187	4.16666e-06	0.00487852	1.26632e-12
1.91	0.0141539	4.16666e-06	0.00472358	1.30995e-12
1.92	0.0137147	4.16666e-06	0.00457719	1.30673e-12
1.93	0.013299	4.16666e-06	0.00443862	1.26676e-12
1.94	0.0129049	4.16666e-06	0.00430724	1.32672e-12
1.95	0.0125306	4.16666e-06	0.00418248	1.30329e-12
1.96	0.0121747	4.16666e-06	0.00406383	1.31251e-12
1.97	0.0118357	4.16666e-06	0.00395082	1.26077e-12
1.98	0.0115123	4.16666e-06	0.00384305	1.31606e-12
1.99	0.0112036	4.16666e-06	0.00374014	1.30174e-12
2	0.0109084	4.16666e-06	0.00364175	1.32749e-12
2.01	0.0106259	4.16666e-06	0.00354756	1.29674e-12
2.02	0.0103551	4.16666e-06	0.0034573	1.2863e-12
2.03	0.0100953	4.16666e-06	0.00337071	1.31994e-12
2.04	0.00984587	4.16666e-06	0.00328755	1.32527e-12
2.05	0.00960606	4.16666e-06	0.00320761	1.33649e-12
2.06	0.0093753	4.16666e-06	0.00313069	1.3447e-12
2.07	0.00915304	4.16666e-06	0.00305661	1.33382e-12
2.08	0.0089388	4.16666e-06	0.00298519	1.35447e-12
2.09	0.00873209	4.16666e-06	0.00291629	1.34603e-12
2.1	0.00853249	4.16666e-06	0.00284976	1.3628e-12
2.11	0.00833961	4.16666e-06	0.00278546	1.28808e-12
2.12	0.00815307	4.16666e-06	0.00272328	1.35802e-12
2.13	0.00797252	4.16666e-06	0.0026631	1.3467e-12
2.14	0.00779765	4.16666e-06	0.00260481	1.29874e-12
2.15	0.00762817	4.16666e-06	0.00254831	1.29119e-12
2.16	0.00746379	4.16666e-06	0.00249352	1.33682e-12
2.17	0.00730426	4.16666e-06	0.00244034	1.32794e-12
2.18	0.00714933	4.16666e-06	0.00238869	1.32694e-12
2.19	0.00699878	4.16666e-06	0.00233851	1.29008e-12
2.2	0.00685239	4.16666e-06	0.00228971	1.3568e-12
2.21	0.00670997	4.16666e-06	0.00224224	1.35303e-12
2.22	0.00657134	4.16666e-06	0.00219603	1.32061e-12
2.23	0.00643631	4.16666e-06	0.00215102	1.29863e-12
2.24	0.00630472	4.16666e-06	0.00210716	1.29385e-12
2.25	0.00617642	4.16666e-06	0.00206439	1.32638e-12
2.26	0.00605126	4.16666e-06	0.00202267	1.30262e-12
2.27	0.0059291	4.16666e-06	0.00198195	1.29907e-12
2.28	0.00580981	4.16666e-06	0.00194218	1.35381e-12
2.29	0.00569326	4.16666e-06	0.00190333	1.32527e-12
2.3	0.00557935	4.16666e-06	0.00186536	1.32661e-12
2.31	0.00546797	4.16666e-06	0.00182823	1.30851e-12
2.32	0.005359	4.16666e-06	0.00179191	1.32483e-12
2.33	0.00525234	4.16666e-06	0.00175636	1.34481e-12
2.34	0.00514792	4.16666e-06	0.00172155	1.35414e-12
2.35	0.00504562	4.16666e-06	0.00168745	1.31206e-12
2.36	0.00494538	4.16666e-06	0.00165404	1.32871e-12
2.37	0.00484711	4.16666e-06	0.00162128	1.30163e-12
2.38	0.00475073	4.16666e-06	0.00158915	1.34515e-12
2.39	0.00465617	4.16666e-06	0.00155763	1.30584e-12
2.4	0.00456337	4.16666e-06	0.0015267	1.3346e-12
2.41	0.00447225	4.16666e-06	0.00149632	1.36091e-12
2.42	0.00438274	4.16666e-06	0.00146649	1.31761e-12
2.43	0.00429481	4.16666e-06	0.00143718	1.33815e-12
2.44	0.00420837	4.16666e-06	0.00140836	1.30818e-12
2.45	0.00412338	4.16666e-06	0.00138003	1.33971e-12
2.46	0.00403979	4.16666e-06	0.00135217	1.31217e-12
2.47	0.00395755	4.16666e-06	0.00132476	1.31961e-12
2.48	0.0038766	4.16666e-06	0.00129777	1.32061e-12
2.49	0.0037969	4.16666e-06	0.00127121	1.30818e-12
2.5	0.00371841	4.16666e-06	0.00124504	1.3366e-12
2.51	0.00364109	4.16666e-06	0.00121927	1.32483e-12
2.52	0.00356488	4.16666e-06	0.00119387	1.29741e-12
2.53	0.00348976	4.16666e-06	0.00116883	1.31972e-12
2.54	0.00341569	4.16666e-06	0.00114413	1.3356e-12
2.55	0.00334263	4.16666e-06	0.00111978	1.33138e-12
2.56	0.00327054	4.16666e-06	0.00109575	1.32228e-12
2.57	0.0031994	4.16666e-06	0.00107203	1.31462e-12
2.58	0.00312916	4.16666e-06	0.00104862	1.33138e-12
2.59	0.0030598	4.16666e-06	0.0010255	1.31894e-12
2.6	0.00299129	4.16666e-06	0.00100267	1.32416e-12
2.61	0.0029236	4.16666e-06	0.000980101	1.34348e-12
2.62	0.0028567	4.16666e-06	0.000957802	1.33682e-12
2.63	0.00279057	4.16666e-06	0.000935756	1.32483e-12
2.64	0.00272517	4.16666e-06	0.000913958	1.31783e-12
2.65	0.00266049	4.16666e-06	0.000892396	1.31917e-12
2.66	0.0025965	4.16666e-06	0.000871065	1.32006e-12
2.67	0.00253317	4.16666e-06	0.000849955	1.32117e-12
2.68	0.00247048	4.16666e-06	0.00082906	1.31828e-12
2.69	0.00240842	4.16666e-06	0.000808371	1.3215e-12
2.7	0.00234695	4.16666e-06	0.000787883	1.31806e-12
2.71	0.00228606	4.16666e-06	0.000767587	1.33427e-12
2.72	0.00222574	4.16666e-06	0.000747477	1.32661e-12
2.73	0.00216595	4.16666e-06	0.000727546	1.31306e-12
2.74	0.00210667	4.16666e-06	0.000707789	1.33404e-12
2.75	0.00204791	4.16666e-06	0.000688199	1.32938e-12
2.76	0.00198962	4.16666e-06	0.00066877	1.32627e-12
2.77	0.0019318	4.16666e-06	0.000649497	1.33293e-12
2.78	0.00187443	4.16666e-06	0.000630373	1.32672e-12
2.79	0.00181749	4.16666e-06	0.000611393	1.33105e-12
2.8	0.00176097	4.16666e-06	0.000592552	1.31606e-12
2.81	0.00170485	4.16666e-06	0.000573845	1.32583e-12
2.82	0.00164911	4.16666e-06	0.000555265	1.33271e-12
2.83	0.00159374	4.16666e-06	0.00053681	1.31639e-12
2.84	0.00153873	4.16666e-06	0.000518472	1.32516e-12
2.85	0.00148406	4.16666e-06	0.000500249	1.31317e-12
2.86	0.00142972	4.16666e-06	0.000482134	1.32405e-12
2.87	0.00137569	4.16666e-06	0.000464124	1.31339e-12
2.88	0.00132196	4.16666e-06	0.000446215	1.31639e-12
2.89	0.00126852	4.16666e-06	0.0004284	1.3276e-12
2.9	0.00121535	4.16666e-06	0.000410677	1.32416e-12
2.91	0.00116244	4.16666e-06	0.000393042	1.32305e-12
2.92	0.00110979	4.16666e-06	0.000375489	1.32416e-12
2.93	0.00105736	4.16666e-06	0.000358015	1.32516e-12
2.94	0.00100517	4.16666e-06	0.000340616	1.32405e-12
2.95	0.000953185	4.16666e-06	0.000323288	1.32305e-12
2.96	0.000901403	4.16666e-06	0.000306027	1.32694e-12
2.97	0.00084981	4.16666e-06	0.000288829	1.32749e-12
2.98	0.000798397	4.16666e-06	0.000271691	1.33016e-12
2.99	0.00074715	4.16666e-06	0.000254609	1.32272e-12
3	0.00069606	4.16666e-06	0.000237579	1.32117e-12
3.01	0.000645116	4.16666e-06	0.000220597	1.32094e-12
3.02	0.000594306	4.16666e-06	0.00020366	1.32183e-12
3.03	0.00054362	4.16666e-06	0.000186764	1.32194e-12
